frame,X_fixed,Y_fixed,VelY_fixed,input,alive,X_px,Y_px,onGround,CamY_px,TgtCamY_px,mode,gravFlipped,shipCeilSlopeHit,shipCeilTileHit,shipCeilSpike,shipFloorSlopeHit,shipFloorTileHit,shipFloorSpike,CamY_fixed,Y_lowB,CamY_lowB
3734,0x28599C,0x34721,0xFFFFFB46,0,1,10337,847,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x21,0x00
3735,0x285C60,0x342D2,0xFFFFFBB1,0,1,10340,842,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD2,0x00
3736,0x285F24,0x33EEE,0xFFFFFC1C,0,1,10343,838,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xEE,0x00
3737,0x2861E8,0x33B75,0xFFFFFC87,0,1,10345,835,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x75,0x00
3738,0x2864AC,0x33867,0xFFFFFCF2,0,1,10348,832,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x67,0x00
3739,0x286770,0x335C4,0xFFFFFD5D,0,1,10351,829,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC4,0x00
3740,0x286A34,0x3338C,0xFFFFFDC8,0,1,10354,827,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x8C,0x00
3741,0x286CF8,0x331BF,0xFFFFFE33,0,1,10356,825,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBF,0x00
3742,0x286FBC,0x3305D,0xFFFFFE9E,0,1,10359,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5D,0x00
3743,0x287280,0x32F66,0xFFFFFF09,0,1,10362,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x66,0x00
3744,0x287544,0x32EDA,0xFFFFFF74,0,1,10365,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDA,0x00
3745,0x287808,0x32EB9,0xFFFFFFDF,0,1,10368,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB9,0x00
3746,0x287ACC,0x32F03,0x4A,0,1,10370,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x03,0x00
3747,0x287D90,0x32FB8,0xB5,0,1,10373,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB8,0x00
3748,0x288054,0x330D8,0x120,0,1,10376,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD8,0x00
3749,0x288318,0x33263,0x18B,0,1,10379,826,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x63,0x00
3750,0x2885DC,0x33459,0x1F6,0,1,10381,828,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x59,0x00
3751,0x2888A0,0x336BA,0x261,0,1,10384,830,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBA,0x00
3752,0x288B64,0x33986,0x2CC,0,1,10387,833,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x86,0x00
3753,0x288E28,0x33CBD,0x337,0,1,10390,836,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBD,0x00
3754,0x2890EC,0x3405F,0x3A2,0,1,10392,840,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5F,0x00
3755,0x2893B0,0x3446C,0x40D,0,1,10395,844,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x6C,0x00
3756,0x289674,0x348E4,0x478,0,1,10398,848,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xE4,0x00
3757,0x289938,0x34DC7,0x4E3,0,1,10401,853,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC7,0x00
3758,0x289BFC,0x35100,0x0,0,1,10403,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3759,0x289EC0,0x35100,0x0,0,1,10406,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3760,0x28A184,0x35100,0x0,0,1,10409,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3761,0x28A448,0x35100,0x0,0,1,10412,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3762,0x28A70C,0x35100,0x0,0,1,10415,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3763,0x28A9D0,0x35100,0x0,0,1,10417,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3764,0x28AC94,0x35100,0x0,0,1,10420,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3765,0x28AF58,0x35100,0x0,0,1,10423,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3766,0x28B21C,0x35100,0x0,0,1,10426,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3767,0x28B4E0,0x35100,0x0,0,1,10428,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3768,0x28B7A4,0x35100,0x0,0,1,10431,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3769,0x28BA68,0x35100,0x0,0,1,10434,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3770,0x28BD2C,0x35100,0x0,0,1,10437,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3771,0x28BFF0,0x35100,0x0,0,1,10439,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3772,0x28C2B4,0x35100,0x0,0,1,10442,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3773,0x28C578,0x35100,0x0,0,1,10445,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3774,0x28C83C,0x35100,0x0,0,1,10448,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3775,0x28CB00,0x35100,0x0,0,1,10451,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3776,0x28CDC4,0x35100,0x0,0,1,10453,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3777,0x28D088,0x35100,0x0,0,1,10456,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3778,0x28D34C,0x35100,0xFFFFFA70,1,1,10459,857,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3779,0x28D610,0x34BDB,0xFFFFFADB,0,1,10462,851,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDB,0x00
3780,0x28D8D4,0x34721,0xFFFFFB46,0,1,10464,847,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x21,0x00
3781,0x28DB98,0x342D2,0xFFFFFBB1,0,1,10467,842,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD2,0x00
3782,0x28DE5C,0x33EEE,0xFFFFFC1C,0,1,10470,838,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xEE,0x00
3783,0x28E120,0x33B75,0xFFFFFC87,0,1,10473,835,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x75,0x00
3784,0x28E3E4,0x33867,0xFFFFFCF2,0,1,10475,832,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x67,0x00
3785,0x28E6A8,0x335C4,0xFFFFFD5D,0,1,10478,829,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC4,0x00
3786,0x28E96C,0x3338C,0xFFFFFDC8,0,1,10481,827,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x8C,0x00
3787,0x28EC30,0x331BF,0xFFFFFE33,0,1,10484,825,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBF,0x00
3788,0x28EEF4,0x3305D,0xFFFFFE9E,0,1,10486,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5D,0x00
3789,0x28F1B8,0x32F66,0xFFFFFF09,0,1,10489,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x66,0x00
3790,0x28F47C,0x32EDA,0xFFFFFF74,0,1,10492,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDA,0x00
3791,0x28F740,0x32EB9,0xFFFFFFDF,0,1,10495,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB9,0x00
3792,0x28FA04,0x32F03,0x4A,0,1,10498,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x03,0x00
3793,0x28FCC8,0x32FB8,0xB5,0,1,10500,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB8,0x00
3794,0x28FF8C,0x330D8,0x120,0,1,10503,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD8,0x00
3795,0x290250,0x33263,0x18B,0,1,10506,826,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x63,0x00
3796,0x290514,0x33459,0x1F6,0,1,10509,828,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x59,0x00
3797,0x2907D8,0x336BA,0x261,0,1,10511,830,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBA,0x00
3798,0x290A9C,0x33986,0x2CC,0,1,10514,833,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x86,0x00
3799,0x290D60,0x33CBD,0x337,0,1,10517,836,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBD,0x00
3800,0x291024,0x3405F,0x3A2,0,1,10520,840,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5F,0x00
3801,0x2912E8,0x3446C,0x40D,0,1,10522,844,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x6C,0x00
3802,0x2915AC,0x348E4,0x478,0,1,10525,848,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xE4,0x00
3803,0x291870,0x34DC7,0x4E3,0,1,10528,853,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC7,0x00
3804,0x291B34,0x35100,0x0,0,1,10531,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3805,0x291DF8,0x35100,0x0,0,1,10533,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3806,0x2920BC,0x35100,0x0,0,1,10536,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3807,0x292380,0x35100,0x0,0,1,10539,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3808,0x292644,0x35100,0x0,0,1,10542,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3809,0x292908,0x35100,0x0,0,1,10545,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3810,0x292BCC,0x35100,0x0,0,1,10547,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3811,0x292E90,0x35100,0x0,0,1,10550,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3812,0x293154,0x35100,0x0,0,1,10553,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3813,0x293418,0x35100,0x0,0,1,10556,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3814,0x2936DC,0x35100,0x0,0,1,10558,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3815,0x2939A0,0x35100,0x0,0,1,10561,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3816,0x293C64,0x35100,0x0,0,1,10564,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3817,0x293F28,0x35100,0x0,0,1,10567,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3818,0x2941EC,0x35100,0x0,0,1,10569,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3819,0x2944B0,0x35100,0x0,0,1,10572,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3820,0x294774,0x35100,0x0,0,1,10575,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3821,0x294A38,0x35100,0x0,0,1,10578,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3822,0x294CFC,0x35100,0x0,0,1,10580,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3823,0x294FC0,0x35100,0x0,0,1,10583,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3824,0x295284,0x35100,0xFFFFFA70,1,1,10586,857,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3825,0x295548,0x34BDB,0xFFFFFADB,0,1,10589,851,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDB,0x00
3826,0x29580C,0x34721,0xFFFFFB46,0,1,10592,847,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x21,0x00
3827,0x295AD0,0x342D2,0xFFFFFBB1,0,1,10594,842,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD2,0x00
3828,0x295D94,0x33EEE,0xFFFFFC1C,0,1,10597,838,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xEE,0x00
3829,0x296058,0x33B75,0xFFFFFC87,0,1,10600,835,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x75,0x00
3830,0x29631C,0x33867,0xFFFFFCF2,0,1,10603,832,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x67,0x00
3831,0x2965E0,0x335C4,0xFFFFFD5D,0,1,10605,829,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC4,0x00
3832,0x2968A4,0x3338C,0xFFFFFDC8,0,1,10608,827,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x8C,0x00
3833,0x296B68,0x331BF,0xFFFFFE33,0,1,10611,825,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBF,0x00
3834,0x296E2C,0x3305D,0xFFFFFE9E,0,1,10614,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5D,0x00
3835,0x2970F0,0x32F66,0xFFFFFF09,0,1,10616,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x66,0x00
3836,0x2973B4,0x32EDA,0xFFFFFF74,0,1,10619,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDA,0x00
3837,0x297678,0x32EB9,0xFFFFFFDF,0,1,10622,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB9,0x00
3838,0x29793C,0x32F03,0x4A,0,1,10625,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x03,0x00
3839,0x297C00,0x32FB8,0xB5,0,1,10628,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB8,0x00
3840,0x297EC4,0x330D8,0x120,0,1,10630,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD8,0x00
3841,0x298188,0x33263,0x18B,0,1,10633,826,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x63,0x00
3842,0x29844C,0x33459,0x1F6,0,1,10636,828,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x59,0x00
3843,0x298710,0x336BA,0x261,0,1,10639,830,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBA,0x00
3844,0x2989D4,0x33986,0x2CC,0,1,10641,833,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x86,0x00
3845,0x298C98,0x33CBD,0x337,0,1,10644,836,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBD,0x00
3846,0x298F5C,0x3405F,0x3A2,0,1,10647,840,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5F,0x00
3847,0x299220,0x3446C,0x40D,0,1,10650,844,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x6C,0x00
3848,0x2994E4,0x348E4,0x478,0,1,10652,848,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xE4,0x00
3849,0x2997A8,0x34DC7,0x4E3,0,1,10655,853,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC7,0x00
3850,0x299A6C,0x35100,0x0,0,1,10658,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3851,0x299D30,0x35100,0x0,0,1,10661,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3852,0x299FF4,0x35100,0x0,0,1,10663,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3853,0x29A2B8,0x35100,0x0,0,1,10666,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3854,0x29A57C,0x35100,0x0,0,1,10669,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3855,0x29A840,0x35100,0x0,0,1,10672,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3856,0x29AB04,0x35100,0x0,0,1,10675,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3857,0x29ADC8,0x35100,0x0,0,1,10677,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3858,0x29B08C,0x35100,0x0,0,1,10680,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3859,0x29B350,0x35100,0x0,0,1,10683,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3860,0x29B614,0x35100,0x0,0,1,10686,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3861,0x29B8D8,0x35100,0x0,0,1,10688,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3862,0x29BB9C,0x35100,0x0,0,1,10691,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3863,0x29BE60,0x35100,0x0,0,1,10694,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3864,0x29C124,0x35100,0x0,0,1,10697,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3865,0x29C3E8,0x35100,0x0,0,1,10699,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3866,0x29C6AC,0x35100,0x0,0,1,10702,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3867,0x29C970,0x35100,0x0,0,1,10705,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3868,0x29CC34,0x35100,0x0,0,1,10708,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3869,0x29CEF8,0x35100,0xFFFFFA70,1,1,10710,857,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3870,0x29D1BC,0x34BDB,0xFFFFFADB,0,1,10713,851,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDB,0x00
3871,0x29D480,0x34721,0xFFFFFB46,0,1,10716,847,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x21,0x00
3872,0x29D744,0x342D2,0xFFFFFBB1,0,1,10719,842,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD2,0x00
3873,0x29DA08,0x33EEE,0xFFFFFC1C,0,1,10722,838,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xEE,0x00
3874,0x29DCCC,0x33B75,0xFFFFFC87,0,1,10724,835,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x75,0x00
3875,0x29DF90,0x33867,0xFFFFFCF2,0,1,10727,832,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x67,0x00
3876,0x29E254,0x335C4,0xFFFFFD5D,0,1,10730,829,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC4,0x00
3877,0x29E518,0x3338C,0xFFFFFDC8,0,1,10733,827,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x8C,0x00
3878,0x29E7DC,0x331BF,0xFFFFFE33,0,1,10735,825,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBF,0x00
3879,0x29EAA0,0x3305D,0xFFFFFE9E,0,1,10738,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5D,0x00
3880,0x29ED64,0x32F66,0xFFFFFF09,0,1,10741,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x66,0x00
3881,0x29F028,0x32EDA,0xFFFFFF74,0,1,10744,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDA,0x00
3882,0x29F2EC,0x32EB9,0xFFFFFFDF,0,1,10746,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB9,0x00
3883,0x29F5B0,0x32F03,0x4A,0,1,10749,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x03,0x00
3884,0x29F874,0x32FB8,0xB5,0,1,10752,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB8,0x00
3885,0x29FB38,0x330D8,0x120,0,1,10755,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD8,0x00
3886,0x29FDFC,0x33263,0x18B,0,1,10757,826,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x63,0x00
3887,0x2A00C0,0x33459,0x1F6,0,1,10760,828,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x59,0x00
3888,0x2A0384,0x336BA,0x261,0,1,10763,830,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBA,0x00
3889,0x2A0648,0x33986,0x2CC,0,1,10766,833,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x86,0x00
3890,0x2A090C,0x33CBD,0x337,0,1,10769,836,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBD,0x00
3891,0x2A0BD0,0x3405F,0x3A2,0,1,10771,840,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5F,0x00
3892,0x2A0E94,0x3446C,0x40D,0,1,10774,844,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x6C,0x00
3893,0x2A1158,0x348E4,0x478,0,1,10777,848,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xE4,0x00
3894,0x2A141C,0x34DC7,0x4E3,0,1,10780,853,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC7,0x00
3895,0x2A16E0,0x35100,0x0,0,1,10782,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3896,0x2A19A4,0x35100,0x0,0,1,10785,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3897,0x2A1C68,0x35100,0x0,0,1,10788,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3898,0x2A1F2C,0x35100,0x0,0,1,10791,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3899,0x2A21F0,0x35100,0x0,0,1,10793,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3900,0x2A24B4,0x35100,0x0,0,1,10796,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3901,0x2A2778,0x35100,0x0,0,1,10799,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3902,0x2A2A3C,0x35100,0x0,0,1,10802,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3903,0x2A2D00,0x35100,0x0,0,1,10805,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3904,0x2A2FC4,0x35100,0x0,0,1,10807,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3905,0x2A3288,0x35100,0x0,0,1,10810,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3906,0x2A354C,0x35100,0x0,0,1,10813,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3907,0x2A3810,0x35100,0x0,0,1,10816,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3908,0x2A3AD4,0x35100,0x0,0,1,10818,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3909,0x2A3D98,0x35100,0x0,0,1,10821,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3910,0x2A405C,0x35100,0x0,0,1,10824,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3911,0x2A4320,0x35100,0x0,0,1,10827,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3912,0x2A45E4,0x35100,0x0,0,1,10829,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3913,0x2A48A8,0x35100,0x0,0,1,10832,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3914,0x2A4B6C,0x35100,0x0,0,1,10835,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3915,0x2A4E30,0x35100,0x0,0,1,10838,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3916,0x2A50F4,0x35100,0x0,0,1,10840,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3917,0x2A53B8,0x35100,0x0,0,1,10843,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3918,0x2A567C,0x35100,0x0,0,1,10846,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3919,0x2A5940,0x35100,0x0,0,1,10849,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3920,0x2A5C04,0x35100,0x0,0,1,10852,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3921,0x2A5EC8,0x35100,0x0,0,1,10854,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3922,0x2A618C,0x35100,0x0,0,1,10857,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3923,0x2A6450,0x35100,0x0,0,1,10860,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3924,0x2A6714,0x35100,0x0,0,1,10863,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3925,0x2A69D8,0x35100,0x0,0,1,10865,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3926,0x2A6C9C,0x35100,0x0,0,1,10868,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3927,0x2A6F60,0x35100,0x0,0,1,10871,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3928,0x2A7224,0x35100,0x0,0,1,10874,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3929,0x2A74E8,0x35100,0x0,0,1,10876,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3930,0x2A77AC,0x35100,0x0,0,1,10879,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3931,0x2A7A70,0x35100,0x0,0,1,10882,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3932,0x2A7D34,0x35100,0x0,0,1,10885,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3933,0x2A7FF8,0x35100,0x0,0,1,10887,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3934,0x2A82BC,0x35100,0x0,0,1,10890,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3935,0x2A8580,0x35100,0x0,0,1,10893,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3936,0x2A8844,0x35100,0x0,0,1,10896,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3937,0x2A8B08,0x35100,0x0,0,1,10899,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3938,0x2A8DCC,0x35100,0x0,0,1,10901,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3939,0x2A9090,0x35100,0x0,0,1,10904,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
3940,0x2A9354,0x35100,0x0,0,1,10907,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
