frame,X_fixed,Y_fixed,VelY_fixed,VelX_fixed,X_px,Y_px,gravity,mini,gamemode,onGround
1506,0x504C,0x55B3,0x040D,0x02C4,80,85,0,0,0,0
1507,0x5010,0x5A2B,0x0478,0x02C4,80,90,0,0,0,0
1508,0x50D4,0x5F0E,0x04E3,0x02C4,80,95,0,0,0,0
1509,0x5098,0x645C,0x054E,0x02C4,80,100,0,0,0,0
1510,0x505C,0x6A15,0x05B9,0x02C4,80,106,0,0,0,0
1511,0x5020,0x7039,0x0624,0x02C4,80,112,0,0,0,0
1512,0x50E4,0x76C8,0x068F,0x02C4,80,118,0,0,0,0
1513,0x50A8,0x7DC2,0x06FA,0x02C4,80,125,0,0,0,0
1514,0x506C,0x8527,0x0765,0x02C4,80,133,0,0,0,0
1515,0x5030,0x8C21,0x06FA,0x02C4,80,140,0,0,0,0
1516,0x50F4,0x9386,0x0765,0x02C4,80,147,0,0,0,0
1517,0x50B8,0x9A80,0x06FA,0x02C4,80,154,0,0,0,0
1518,0x507C,0xA000,0x0765,0x02C4,80,160,0,0,0,0
1519,0x5040,0xA000,0x0000,0x02C4,80,160,0,0,0,1
1520,0x5004,0xA000,0x0000,0x02C4,80,160,0,0,0,1
1521,0x50C8,0xA000,0xFA70,0x02C4,80,160,0,0,0,0
1522,0x508C,0x9ADB,0xFADB,0x02C4,80,154,0,0,0,0
1523,0x5050,0x9621,0xFB46,0x02C4,80,150,0,0,0,0
1524,0x5014,0x91D2,0xFBB1,0x02C4,80,145,0,0,0,0
1525,0x50D8,0x8DEE,0xFC1C,0x02C4,80,141,0,0,0,0
1526,0x509C,0x8A75,0xFC87,0x02C4,80,138,0,0,0,0
1527,0x5060,0x8767,0xFCF2,0x02C4,80,135,0,0,0,0
1528,0x5024,0x84C4,0xFD5D,0x02C4,80,132,0,0,0,0
1529,0x50E8,0x828C,0xFDC8,0x02C4,80,130,0,0,0,0
1530,0x50AC,0x80BF,0xFE33,0x02C4,80,128,0,0,0,0
1531,0x5070,0x7F5D,0xFE9E,0x02C4,80,127,0,0,0,0
1532,0x5034,0x7E66,0xFF09,0x02C4,80,126,0,0,0,0
1533,0x50F8,0x7DDA,0xFF74,0x02C4,80,125,0,0,0,0
1534,0x50BC,0x7DB9,0xFFDF,0x02C4,80,125,0,0,0,0
1535,0x5080,0x7E03,0x004A,0x02C4,80,126,0,0,0,0
1536,0x5044,0x7EB8,0x00B5,0x02C4,80,126,0,0,0,0
1537,0x5008,0x7FD8,0x0120,0x02C4,80,127,0,0,0,0
1538,0x50CC,0x8163,0x018B,0x02C4,80,129,0,0,0,0
1539,0x5090,0x8359,0x01F6,0x02C4,80,131,0,0,0,0
1540,0x5054,0x85BA,0x0261,0x02C4,80,133,0,0,0,0
1541,0x5018,0x8886,0x02CC,0x02C4,80,136,0,0,0,0
1542,0x50DC,0x8BBD,0x0337,0x02C4,80,139,0,0,0,0
1543,0x50A0,0x8F5F,0x03A2,0x02C4,80,143,0,0,0,0
1544,0x5064,0x936C,0x040D,0x02C4,80,147,0,0,0,0
1545,0x5028,0x97E4,0x0478,0x02C4,80,151,0,0,0,0
1546,0x50EC,0x9CC7,0x04E3,0x02C4,80,156,0,0,0,0
1547,0x50B0,0xA000,0xFA70,0x02C4,80,160,0,0,0,0
1548,0x5074,0x9ADB,0xFADB,0x02C4,80,154,0,0,0,0
1549,0x5038,0x9621,0xFB46,0x02C4,80,150,0,0,0,0
1550,0x50FC,0x91D2,0xFBB1,0x02C4,80,145,0,0,0,0
1551,0x50C0,0x8DEE,0xFC1C,0x02C4,80,141,0,0,0,0
1552,0x5084,0x8A75,0xFC87,0x02C4,80,138,0,0,0,0
1553,0x5048,0x8767,0xFCF2,0x02C4,80,135,0,0,0,0
1554,0x500C,0x84C4,0xFD5D,0x02C4,80,132,0,0,0,0
1555,0x50D0,0x828C,0xFDC8,0x02C4,80,130,0,0,0,0
1556,0x5094,0x80BF,0xFE33,0x02C4,80,128,0,0,0,0
1557,0x5058,0x7F5D,0xFE9E,0x02C4,80,127,0,0,0,0
1558,0x501C,0x7E66,0xFF09,0x02C4,80,126,0,0,0,0
1559,0x50E0,0x7DDA,0xFF74,0x02C4,80,125,0,0,0,0
1560,0x50A4,0x7DB9,0xFFDF,0x02C4,80,125,0,0,0,0
1561,0x5068,0x7E03,0x004A,0x02C4,80,126,0,0,0,0
1562,0x502C,0x7EB8,0x00B5,0x02C4,80,126,0,0,0,0
1563,0x50F0,0x7FD8,0x0120,0x02C4,80,127,0,0,0,0
1564,0x50B4,0x8163,0x018B,0x02C4,80,129,0,0,0,0
1565,0x5078,0x8359,0x01F6,0x02C4,80,131,0,0,0,0
1566,0x503C,0x85BA,0x0261,0x02C4,80,133,0,0,0,0
1567,0x5000,0x8886,0x02CC,0x02C4,80,136,0,0,0,0
1568,0x50C4,0x8BBD,0x0337,0x02C4,80,139,0,0,0,0
1569,0x5088,0x8F5F,0x03A2,0x02C4,80,143,0,0,0,0
1570,0x504C,0x936C,0x040D,0x02C4,80,147,0,0,0,0
1571,0x5010,0x97E4,0x0478,0x02C4,80,151,0,0,0,0
1572,0x50D4,0x9CC7,0x04E3,0x02C4,80,156,0,0,0,0
1573,0x5098,0xA000,0x054E,0x02C4,80,160,0,0,0,0
1574,0x505C,0xA000,0x05B9,0x02C4,80,160,0,0,0,0
1575,0x5020,0xA000,0x0624,0x02C4,80,160,0,0,0,0
1576,0x50E4,0xA000,0x068F,0x02C4,80,160,0,0,0,0
1577,0x50A8,0xA000,0x06FA,0x02C4,80,160,0,0,0,0
1578,0x506C,0xA5A9,0x0765,0x02C4,80,165,0,0,0,0
1579,0x5030,0xACA3,0x06FA,0x02C4,80,172,0,0,0,0
1580,0x50F4,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1581,0x50B8,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1582,0x507C,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1583,0x5040,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1584,0x5004,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1585,0x50C8,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1586,0x508C,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1587,0x5050,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1588,0x5014,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1589,0x50D8,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1590,0x509C,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1591,0x5060,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1592,0x5024,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1593,0x50E8,0xB200,0xFA70,0x02C4,80,178,0,0,0,0
1594,0x50AC,0xACDB,0xFADB,0x02C4,80,172,0,0,0,0
1595,0x5070,0xA821,0xFB46,0x02C4,80,168,0,0,0,0
1596,0x5034,0xA3D2,0xFBB1,0x02C4,80,163,0,0,0,0
1597,0x50F8,0x9FEE,0xFC1C,0x02C4,80,159,0,0,0,0
1598,0x50BC,0x9C75,0xFC87,0x02C4,80,156,0,0,0,0
1599,0x5080,0x9967,0xFCF2,0x02C4,80,153,0,0,0,0
1600,0x5044,0x96C4,0xFD5D,0x02C4,80,150,0,0,0,0
1601,0x5008,0x948C,0xFDC8,0x02C4,80,148,0,0,0,0
1602,0x50CC,0x92BF,0xFE33,0x02C4,80,146,0,0,0,0
1603,0x5090,0x915D,0xFE9E,0x02C4,80,145,0,0,0,0
1604,0x5054,0x9066,0xFF09,0x02C4,80,144,0,0,0,0
1605,0x5018,0x8FDA,0xFF74,0x02C4,80,143,0,0,0,0
1606,0x50DC,0x8FB9,0xFFDF,0x02C4,80,143,0,0,0,0
1607,0x50A0,0x9003,0x004A,0x02C4,80,144,0,0,0,0
1608,0x5064,0x90B8,0x00B5,0x02C4,80,144,0,0,0,0
1609,0x5028,0x91D8,0x0120,0x02C4,80,145,0,0,0,0
1610,0x50EC,0x9363,0x018B,0x02C4,80,147,0,0,0,0
1611,0x50B0,0x9559,0x01F6,0x02C4,80,149,0,0,0,0
1612,0x5074,0x97BA,0x0261,0x02C4,80,151,0,0,0,0
1613,0x5038,0x9A86,0x02CC,0x02C4,80,154,0,0,0,0
1614,0x50FC,0x9DBD,0x0337,0x02C4,80,157,0,0,0,0
1615,0x50C0,0xA15F,0x03A2,0x02C4,80,161,0,0,0,0
1616,0x5084,0xA56C,0x040D,0x02C4,80,165,0,0,0,0
1617,0x5048,0xA9E4,0x0478,0x02C4,80,169,0,0,0,0
1618,0x500C,0xAEC7,0x04E3,0x02C4,80,174,0,0,0,0
1619,0x50D0,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1620,0x5094,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1621,0x5058,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1622,0x501C,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1623,0x50E0,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1624,0x50A4,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1625,0x5068,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1626,0x502C,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1627,0x50F0,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1628,0x50B4,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1629,0x5078,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1630,0x503C,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1631,0x5000,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1632,0x50C4,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1633,0x5088,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1634,0x504C,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1635,0x5010,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1636,0x50D4,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1637,0x5098,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1638,0x505C,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1639,0x5020,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1640,0x50E4,0xB200,0xFA70,0x02C4,80,178,0,0,0,0
1641,0x50A8,0xACDB,0xFADB,0x02C4,80,172,0,0,0,0
1642,0x506C,0xA821,0xFB46,0x02C4,80,168,0,0,0,0
1643,0x5030,0xA3D2,0xFBB1,0x02C4,80,163,0,0,0,0
1644,0x50F4,0x9FEE,0xFC1C,0x02C4,80,159,0,0,0,0
1645,0x50B8,0x9C75,0xFC87,0x02C4,80,156,0,0,0,0
1646,0x507C,0x9967,0xFCF2,0x02C4,80,153,0,0,0,0
1647,0x5040,0x96C4,0xFD5D,0x02C4,80,150,0,0,0,0
1648,0x5004,0x948C,0xFDC8,0x02C4,80,148,0,0,0,0
1649,0x50C8,0x92BF,0xFE33,0x02C4,80,146,0,0,0,0
1650,0x508C,0x915D,0xFE9E,0x02C4,80,145,0,0,0,0
1651,0x5050,0x9066,0xFF09,0x02C4,80,144,0,0,0,0
1652,0x5014,0x8FDA,0xFF74,0x02C4,80,143,0,0,0,0
1653,0x50D8,0x8FB9,0xFFDF,0x02C4,80,143,0,0,0,0
1654,0x509C,0x9003,0x004A,0x02C4,80,144,0,0,0,0
1655,0x5060,0x90B8,0x00B5,0x02C4,80,144,0,0,0,0
1656,0x5024,0x91D8,0x0120,0x02C4,80,145,0,0,0,0
1657,0x50E8,0x9363,0x018B,0x02C4,80,147,0,0,0,0
1658,0x50AC,0x9559,0x01F6,0x02C4,80,149,0,0,0,0
1659,0x5070,0x97BA,0x0261,0x02C4,80,151,0,0,0,0
1660,0x5034,0x9A86,0x02CC,0x02C4,80,154,0,0,0,0
1661,0x50F8,0x9DBD,0x0337,0x02C4,80,157,0,0,0,0
1662,0x50BC,0xA15F,0x03A2,0x02C4,80,161,0,0,0,0
1663,0x5080,0xA56C,0x040D,0x02C4,80,165,0,0,0,0
1664,0x5044,0xA9E4,0x0478,0x02C4,80,169,0,0,0,0
1665,0x5008,0xAEC7,0x04E3,0x02C4,80,174,0,0,0,0
1666,0x50CC,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1667,0x5090,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1668,0x5054,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1669,0x5018,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1670,0x50DC,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1671,0x50A0,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1672,0x5064,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1673,0x5028,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1674,0x50EC,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1675,0x50B0,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1676,0x5074,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1677,0x5038,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1678,0x50FC,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1679,0x50C0,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1680,0x5084,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1681,0x5048,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1682,0x500C,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1683,0x50D0,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1684,0x5094,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1685,0x5058,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1686,0x501C,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1687,0x50E0,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1688,0x50A4,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1689,0x5068,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1690,0x502C,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1691,0x50F0,0xB200,0xFA70,0x02C4,80,178,0,0,0,0
1692,0x50B4,0xACDB,0xFADB,0x02C4,80,172,0,0,0,0
1693,0x5078,0xA821,0xFB46,0x02C4,80,168,0,0,0,0
1694,0x503C,0xA3D2,0xFBB1,0x02C4,80,163,0,0,0,0
1695,0x5000,0x9FEE,0xFC1C,0x02C4,80,159,0,0,0,0
1696,0x50C4,0x9C75,0xFC87,0x02C4,80,156,0,0,0,0
1697,0x5088,0x9967,0xFCF2,0x02C4,80,153,0,0,0,0
1698,0x504C,0x96C4,0xFD5D,0x02C4,80,150,0,0,0,0
1699,0x5010,0x948C,0xFDC8,0x02C4,80,148,0,0,0,0
1700,0x50D4,0x92BF,0xFE33,0x02C4,80,146,0,0,0,0
1701,0x5098,0x915D,0xFE9E,0x02C4,80,145,0,0,0,0
1702,0x505C,0x9066,0xFF09,0x02C4,80,144,0,0,0,0
1703,0x5020,0x8FDA,0xFF74,0x02C4,80,143,0,0,0,0
1704,0x50E4,0x8FB9,0xFFDF,0x02C4,80,143,0,0,0,0
1705,0x50A8,0x9003,0x004A,0x02C4,80,144,0,0,0,0
1706,0x506C,0x90B8,0x00B5,0x02C4,80,144,0,0,0,0
1707,0x5030,0x91D8,0x0120,0x02C4,80,145,0,0,0,0
1708,0x50F4,0x9363,0x018B,0x02C4,80,147,0,0,0,0
1709,0x50B8,0x9559,0x01F6,0x02C4,80,149,0,0,0,0
1710,0x507C,0x97BA,0x0261,0x02C4,80,151,0,0,0,0
1711,0x5040,0x9A86,0x02CC,0x02C4,80,154,0,0,0,0
1712,0x5004,0x9DBD,0x0337,0x02C4,80,157,0,0,0,0
1713,0x50C8,0xA15F,0x03A2,0x02C4,80,161,0,0,0,0
1714,0x508C,0xA56C,0x040D,0x02C4,80,165,0,0,0,0
1715,0x5050,0xA9E4,0x0478,0x02C4,80,169,0,0,0,0
1716,0x5014,0xAEC7,0x04E3,0x02C4,80,174,0,0,0,0
1717,0x50D8,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1718,0x509C,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1719,0x5060,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1720,0x5024,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1721,0x50E8,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1722,0x50AC,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1723,0x5070,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1724,0x5034,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1725,0x50F8,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1726,0x50BC,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1727,0x5080,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1728,0x5044,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1729,0x5008,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1730,0x50CC,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1731,0x5090,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1732,0x5054,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1733,0x5018,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1734,0x50DC,0xB200,0x0000,0x02C4,80,178,0,0,0,1
1735,0x50A0,0xB200,0xFA70,0x02C4,80,178,0,0,0,0
1736,0x5064,0xACDB,0xFADB,0x02C4,80,172,0,0,0,0
1737,0x5028,0xA821,0xFB46,0x02C4,80,168,0,0,0,0
1738,0x50EC,0xA3D2,0xFBB1,0x02C4,80,163,0,0,0,0
1739,0x50B0,0x9FEE,0xFC1C,0x02C4,80,159,0,0,0,0
1740,0x5074,0x9C75,0xFC87,0x02C4,80,156,0,0,0,0
1741,0x5038,0x9967,0xFCF2,0x02C4,80,153,0,0,0,0
1742,0x50FC,0x96C4,0xFD5D,0x02C4,80,150,0,0,0,0
1743,0x50C0,0x948C,0xFDC8,0x02C4,80,148,0,0,0,0
1744,0x5084,0x92BF,0xFE33,0x02C4,80,146,0,0,0,0
1745,0x5048,0x915D,0xFE9E,0x02C4,80,145,0,0,0,0
1746,0x500C,0x9066,0xFF09,0x02C4,80,144,0,0,0,0
1747,0x50D0,0x8FDA,0xFF74,0x02C4,80,143,0,0,0,0
1748,0x5094,0x8FB9,0xFFDF,0x02C4,80,143,0,0,0,0
1749,0x5058,0x9003,0x004A,0x02C4,80,144,0,0,0,0
1750,0x501C,0x90B8,0x00B5,0x02C4,80,144,0,0,0,0
1751,0x50E0,0x91D8,0x0120,0x02C4,80,145,0,0,0,0
1752,0x50A4,0x9363,0x018B,0x02C4,80,147,0,0,0,0
1753,0x5068,0x9559,0x01F6,0x02C4,80,149,0,0,0,0
1754,0x502C,0x97BA,0x0261,0x02C4,80,151,0,0,0,0
1755,0x50F0,0x9A86,0x02CC,0x02C4,80,154,0,0,0,0
1756,0x50B4,0x9DBD,0x0337,0x02C4,80,157,0,0,0,0
1757,0x5078,0xA15F,0x03A2,0x02C4,80,161,0,0,0,0
1758,0x503C,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1759,0x5000,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1760,0x50C4,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1761,0x5088,0xA200,0xFA70,0x02C4,80,162,0,0,0,0
1762,0x504C,0x9CDB,0xFADB,0x02C4,80,156,0,0,0,0
1763,0x5010,0x9821,0xFB46,0x02C4,80,152,0,0,0,0
1764,0x50D4,0x93D2,0xFBB1,0x02C4,80,147,0,0,0,0
1765,0x5098,0x8FEE,0xFC1C,0x02C4,80,143,0,0,0,0
1766,0x505C,0x8C75,0xFC87,0x02C4,80,140,0,0,0,0
1767,0x5020,0x8967,0xFCF2,0x02C4,80,137,0,0,0,0
1768,0x50E4,0x86C4,0xFD5D,0x02C4,80,134,0,0,0,0
1769,0x50A8,0x848C,0xFDC8,0x02C4,80,132,0,0,0,0
1770,0x506C,0x82BF,0xFE33,0x02C4,80,130,0,0,0,0
1771,0x5030,0x815D,0xFE9E,0x02C4,80,129,0,0,0,0
1772,0x50F4,0x8066,0xFF09,0x02C4,80,128,0,0,0,0
1773,0x50B8,0x7FDA,0xFF74,0x02C4,80,127,0,0,0,0
1774,0x507C,0x7FB9,0xFFDF,0x02C4,80,127,0,0,0,0
1775,0x5040,0x8003,0x004A,0x02C4,80,128,0,0,0,0
1776,0x5004,0x80B8,0x00B5,0x02C4,80,128,0,0,0,0
1777,0x50C8,0x81D8,0x0120,0x02C4,80,129,0,0,0,0
1778,0x508C,0x8363,0x018B,0x02C4,80,131,0,0,0,0
1779,0x5050,0x8559,0x01F6,0x02C4,80,133,0,0,0,0
1780,0x5014,0x87BA,0x0261,0x02C4,80,135,0,0,0,0
1781,0x50D8,0x8A86,0x02CC,0x02C4,80,138,0,0,0,0
1782,0x509C,0x8DBD,0x0337,0x02C4,80,141,0,0,0,0
1783,0x5060,0x915F,0x03A2,0x02C4,80,145,0,0,0,0
1784,0x5024,0x956C,0x040D,0x02C4,80,149,0,0,0,0
1785,0x50E8,0x99E4,0x0478,0x02C4,80,153,0,0,0,0
1786,0x50AC,0x9EC7,0x04E3,0x02C4,80,158,0,0,0,0
1787,0x5070,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1788,0x5034,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1789,0x50F8,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1790,0x50BC,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1791,0x5080,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1792,0x5044,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1793,0x5008,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1794,0x50CC,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1795,0x5090,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1796,0x5054,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1797,0x5018,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1798,0x50DC,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1799,0x50A0,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1800,0x5064,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1801,0x5028,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1802,0x50EC,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1803,0x50B0,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1804,0x5074,0xA200,0x0000,0x02C4,80,162,0,0,0,1
1805,0x5038,0xA200,0xFA70,0x02C4,80,162,0,0,0,0
1806,0x50FC,0x9CDB,0xFADB,0x02C4,80,156,0,0,0,0
1807,0x50C0,0x9821,0xFB46,0x02C4,80,152,0,0,0,0
1808,0x5084,0x93D2,0xFBB1,0x02C4,80,147,0,0,0,0
1809,0x5048,0x8FEE,0xFC1C,0x02C4,80,143,0,0,0,0
1810,0x500C,0x8C75,0xFC87,0x02C4,80,140,0,0,0,0
1811,0x50D0,0x8967,0xFCF2,0x02C4,80,137,0,0,0,0
1812,0x5094,0x86C4,0xFD5D,0x02C4,80,134,0,0,0,0
1813,0x5058,0x848C,0xFDC8,0x02C4,80,132,0,0,0,0
1814,0x501C,0x82BF,0xFE33,0x02C4,80,130,0,0,0,0
1815,0x50E0,0x815D,0xFE9E,0x02C4,80,129,0,0,0,0
1816,0x50A4,0x8066,0xFF09,0x02C4,80,128,0,0,0,0
1817,0x5068,0x7FDA,0xFF74,0x02C4,80,127,0,0,0,0
1818,0x502C,0x7FB9,0xFFDF,0x02C4,80,127,0,0,0,0
1819,0x50F0,0x8003,0x004A,0x02C4,80,128,0,0,0,0
1820,0x50B4,0x80B8,0x00B5,0x02C4,80,128,0,0,0,0
1821,0x5078,0x81D8,0x0120,0x02C4,80,129,0,0,0,0
1822,0x503C,0x8363,0x018B,0x02C4,80,131,0,0,0,0
1823,0x5000,0x8559,0x01F6,0x02C4,80,133,0,0,0,0
1824,0x50C4,0x87BA,0x0261,0x02C4,80,135,0,0,0,0
1825,0x5088,0x8A86,0x02CC,0x02C4,80,138,0,0,0,0
1826,0x504C,0x8DBD,0x0337,0x02C4,80,141,0,0,0,0
1827,0x5010,0x915F,0x03A2,0x02C4,80,145,0,0,0,0
1828,0x50D4,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1829,0x5098,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1830,0x505C,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1831,0x5020,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1832,0x50E4,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1833,0x50A8,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1834,0x506C,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1835,0x5030,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1836,0x50F4,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1837,0x50B8,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1838,0x507C,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1839,0x5040,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1840,0x5004,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1841,0x50C8,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1842,0x508C,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1843,0x5050,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1844,0x5014,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1845,0x50D8,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1846,0x509C,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1847,0x5060,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1848,0x5024,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1849,0x50E8,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1850,0x50AC,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1851,0x5070,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1852,0x5034,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1853,0x50F8,0x9200,0xFA70,0x02C4,80,146,0,0,0,0
1854,0x50BC,0x8CDB,0xFADB,0x02C4,80,140,0,0,0,0
1855,0x5080,0x8821,0xFB46,0x02C4,80,136,0,0,0,0
1856,0x5044,0x83D2,0xFBB1,0x02C4,80,131,0,0,0,0
1857,0x5008,0x7FEE,0xFC1C,0x02C4,80,127,0,0,0,0
1858,0x50CC,0x7C75,0xFC87,0x02C4,80,124,0,0,0,0
1859,0x5090,0x7967,0xFCF2,0x02C4,80,121,0,0,0,0
1860,0x5054,0x76C4,0xFD5D,0x02C4,80,118,0,0,0,0
1861,0x5018,0x748C,0xFDC8,0x02C4,80,116,0,0,0,0
1862,0x50DC,0x72BF,0xFE33,0x02C4,80,114,0,0,0,0
1863,0x50A0,0x715D,0xFE9E,0x02C4,80,113,0,0,0,0
1864,0x5064,0x7066,0xFF09,0x02C4,80,112,0,0,0,0
1865,0x5028,0x6FDA,0xFF74,0x02C4,80,111,0,0,0,0
1866,0x50EC,0x6FB9,0xFFDF,0x02C4,80,111,0,0,0,0
1867,0x50B0,0x7003,0x004A,0x02C4,80,112,0,0,0,0
1868,0x5074,0x70B8,0x00B5,0x02C4,80,112,0,0,0,0
1869,0x5038,0x71D8,0x0120,0x02C4,80,113,0,0,0,0
1870,0x50FC,0x7363,0x018B,0x02C4,80,115,0,0,0,0
1871,0x50C0,0x7559,0x01F6,0x02C4,80,117,0,0,0,0
1872,0x5084,0x77BA,0x0261,0x02C4,80,119,0,0,0,0
1873,0x5048,0x7A86,0x02CC,0x02C4,80,122,0,0,0,0
1874,0x500C,0x7DBD,0x0337,0x02C4,80,125,0,0,0,0
1875,0x50D0,0x815F,0x03A2,0x02C4,80,129,0,0,0,0
